,Artist,Art Name,Date,Image Thumbnail,artist,cloud prediction
2826,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/7bda8d61-0849-4a52-a4b5-ff49c5f20279_size1,church,Ac
2831,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/8b661cb1-4e2c-4275-aeff-ef21930b1763_size1,church,Ns
2832,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/8b661cb1-4e2c-4275-aeff-ef21930b1763_size1,church,Sc
2835,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/8b661cb1-4e2c-4275-aeff-ef21930b1763_size1,church,As
2843,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/8b661cb1-4e2c-4275-aeff-ef21930b1763_size1,church,Ac
2848,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/f469a16d-d190-4fb6-aca5-ca7153cdd05e_size1,church,Ns
2849,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/f469a16d-d190-4fb6-aca5-ca7153cdd05e_size1,church,Sc
2852,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/f469a16d-d190-4fb6-aca5-ca7153cdd05e_size1,church,As
2860,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/f469a16d-d190-4fb6-aca5-ca7153cdd05e_size1,church,Ac
2865,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/b0cd9e9f-0720-447b-a0cd-ddd5d4156d08_size1,church,Ns
2866,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/b0cd9e9f-0720-447b-a0cd-ddd5d4156d08_size1,church,Sc
2869,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/b0cd9e9f-0720-447b-a0cd-ddd5d4156d08_size1,church,As
2877,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/b0cd9e9f-0720-447b-a0cd-ddd5d4156d08_size1,church,Ac
2882,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/ac91f8e6-5f0b-4ba4-91a4-4ba6d078db82_size1,church,Ns
2883,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/ac91f8e6-5f0b-4ba4-91a4-4ba6d078db82_size1,church,Sc
2886,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/ac91f8e6-5f0b-4ba4-91a4-4ba6d078db82_size1,church,As
2894,Frederic Edwin Church,Heart of the Andes,1859,https://stor.artstor.org/stor/ac91f8e6-5f0b-4ba4-91a4-4ba6d078db82_size1,church,Ac
2899,Frederic Edwin Church,Heart of the Andes,1859 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20294815.jpg,church,Ns
2900,Frederic Edwin Church,Heart of the Andes,1859 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20294815.jpg,church,Sc
2903,Frederic Edwin Church,Heart of the Andes,1859 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20294815.jpg,church,As
2911,Frederic Edwin Church,Heart of the Andes,1859 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20294815.jpg,church,Ac
2916,Frederic Edwin Church,View of Cotopaxi,1857,https://stor.artstor.org/stor/37d688da-4421-4bc3-9be7-700f6179cc4b_size1,church,Sc
2917,Frederic Edwin Church,View of Cotopaxi,1857,https://stor.artstor.org/stor/37d688da-4421-4bc3-9be7-700f6179cc4b_size1,church,Ns
2920,Frederic Edwin Church,View of Cotopaxi,1857,https://stor.artstor.org/stor/37d688da-4421-4bc3-9be7-700f6179cc4b_size1,church,Ac
2923,Frederic Edwin Church,View of Cotopaxi,1857,https://stor.artstor.org/stor/adac3150-f3cc-4b8f-81fa-6d13297b1151_size1,church,Sc
2924,Frederic Edwin Church,View of Cotopaxi,1857,https://stor.artstor.org/stor/adac3150-f3cc-4b8f-81fa-6d13297b1151_size1,church,Ns
2927,Frederic Edwin Church,View of Cotopaxi,1857,https://stor.artstor.org/stor/adac3150-f3cc-4b8f-81fa-6d13297b1151_size1,church,Ac
2930,Frederic Edwin Church,View of Cotopaxi,1867,https://stor.artstor.org/stor/956e17a1-3c48-4b0a-a5b9-30c255925c22_size1,church,Sc
2931,Frederic Edwin Church,View of Cotopaxi,1867,https://stor.artstor.org/stor/956e17a1-3c48-4b0a-a5b9-30c255925c22_size1,church,Ns
2934,Frederic Edwin Church,View of Cotopaxi,1867,https://stor.artstor.org/stor/956e17a1-3c48-4b0a-a5b9-30c255925c22_size1,church,Ac
2958,Frederic Edwin Church,View of Cotopaxi,1857 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20277397.jpg,church,Sc
2959,Frederic Edwin Church,View of Cotopaxi,1857 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20277397.jpg,church,Ns
2962,Frederic Edwin Church,View of Cotopaxi,1857 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20277397.jpg,church,Ac
2965,Frederic Edwin Church,Twilight in the Wilderness,1860,https://stor.artstor.org/stor/1df21163-0567-493b-8198-e8ea151e7a33_size1,church,Ac
2971,Frederic Edwin Church,Twilight in the Wilderness,1860,https://stor.artstor.org/stor/73df4591-876b-4d02-b492-abda643ebc2e_size1,church,Ac
2974,Frederic Edwin Church,The Parthenon,1871,https://stor.artstor.org/stor/77afde4a-09c6-4db5-b3bc-0da3aecbeed6_size1,church,Ns
2980,Frederic Edwin Church,The Parthenon,1871,https://stor.artstor.org/stor/f99585c0-6b9c-4c44-9e64-ba29469875b5_size1,church,Ns
2983,Frederic Edwin Church,The Andes of Ecuador,1855,https://stor.artstor.org/stor/55991c93-1b7f-4d0d-a716-c419948323fd_size1,church,Sc
2987,Frederic Edwin Church,Rainy Season in the Tropics,1866,https://stor.artstor.org/stor/7c424bcd-59f2-4949-bec1-1e6a02940a90_size1,church,Ac
2991,Frederic Edwin Church,Passing Shower in the Tropics,1872,https://stor.artstor.org/stor/9cc8f35c-7cdd-4a1f-8194-4721b3a8bd21_size1,church,Ns
2995,Frederic Edwin Church,A Passing Storm,1849,https://stor.artstor.org/stor/5542ec46-9dcd-4f29-9dd0-00054ed9b94b_size1,church,As
2999,Frederic Edwin Church,Cayambe,1858,https://stor.artstor.org/stor/311fdc4b-d48f-4914-bdfa-2ebe6f76e047_size1,church,Ns
3001,Frederic Edwin Church,Cayambe,1858,https://stor.artstor.org/stor/311fdc4b-d48f-4914-bdfa-2ebe6f76e047_size1,church,Sc
3006,Frederic Edwin Church,Cayambe,1858,https://stor.artstor.org/stor/316ad4fa-e6a2-4eda-93f5-1ac9672ebb3f_size1,church,Ns
3008,Frederic Edwin Church,Cayambe,1858,https://stor.artstor.org/stor/316ad4fa-e6a2-4eda-93f5-1ac9672ebb3f_size1,church,Sc
3013,Frederic Edwin Church,Cayambe,1858,https://stor.artstor.org/stor/04f4c8a9-ea86-4c33-bc71-29d84506d746_size1,church,Ns
3015,Frederic Edwin Church,Cayambe,1858,https://stor.artstor.org/stor/04f4c8a9-ea86-4c33-bc71-29d84506d746_size1,church,Sc
3041,Frederic Edwin Church,Cayambe,1858 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20278011.jpg,church,Ns
3043,Frederic Edwin Church,Cayambe,1858 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20278011.jpg,church,Sc
3048,Frederic Edwin Church,The Icebergs,1861,https://stor.artstor.org/stor/5fb31857-96d6-48b4-bc33-7fceb45a20fe_size1,church,Sc
3052,Frederic Edwin Church,A Country Home,1854,https://stor.artstor.org/stor/f23252fd-ff4e-4820-ab5f-c9b3466457d7_size1,church,Sc
3056,Frederic Edwin Church,View from Olana in the Snow,ca. 1871,https://stor.artstor.org/stor/f4f485a8-5d46-438f-97fe-72bf2d1c6fe2_size1,church,As
3060,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/df0e90a0-423e-4564-ba00-7a86d1546f04_size1,church,Ns
3062,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/df0e90a0-423e-4564-ba00-7a86d1546f04_size1,church,Cc
3064,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/df0e90a0-423e-4564-ba00-7a86d1546f04_size1,church,Cs
3067,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/df0e90a0-423e-4564-ba00-7a86d1546f04_size1,church,Ac
3071,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/df0e90a0-423e-4564-ba00-7a86d1546f04_size1,church,Sc
3075,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/df0e90a0-423e-4564-ba00-7a86d1546f04_size1,church,As
3076,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/df0e90a0-423e-4564-ba00-7a86d1546f04_size1,church,Ci
3086,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5001edc1-c4e8-477d-8a7e-b85ab203c6d3_size1,church,Ns
3088,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5001edc1-c4e8-477d-8a7e-b85ab203c6d3_size1,church,Cc
3090,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5001edc1-c4e8-477d-8a7e-b85ab203c6d3_size1,church,Cs
3093,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5001edc1-c4e8-477d-8a7e-b85ab203c6d3_size1,church,Ac
3097,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5001edc1-c4e8-477d-8a7e-b85ab203c6d3_size1,church,Sc
3101,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5001edc1-c4e8-477d-8a7e-b85ab203c6d3_size1,church,As
3102,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5001edc1-c4e8-477d-8a7e-b85ab203c6d3_size1,church,Ci
3112,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/77b5ff11-eaab-40b1-be67-60fa6a1ec209_size1,church,Ns
3114,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/77b5ff11-eaab-40b1-be67-60fa6a1ec209_size1,church,Cc
3116,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/77b5ff11-eaab-40b1-be67-60fa6a1ec209_size1,church,Cs
3119,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/77b5ff11-eaab-40b1-be67-60fa6a1ec209_size1,church,Ac
3123,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/77b5ff11-eaab-40b1-be67-60fa6a1ec209_size1,church,Sc
3127,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/77b5ff11-eaab-40b1-be67-60fa6a1ec209_size1,church,As
3128,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/77b5ff11-eaab-40b1-be67-60fa6a1ec209_size1,church,Ci
3138,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/9f9a1080-e635-407d-8b24-faa3ccb62351_size1,church,Ns
3140,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/9f9a1080-e635-407d-8b24-faa3ccb62351_size1,church,Cc
3142,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/9f9a1080-e635-407d-8b24-faa3ccb62351_size1,church,Cs
3145,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/9f9a1080-e635-407d-8b24-faa3ccb62351_size1,church,Ac
3149,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/9f9a1080-e635-407d-8b24-faa3ccb62351_size1,church,Sc
3153,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/9f9a1080-e635-407d-8b24-faa3ccb62351_size1,church,As
3154,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/9f9a1080-e635-407d-8b24-faa3ccb62351_size1,church,Ci
3164,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d3a02187-c302-4869-af7b-10a95af555ce_size1,church,Ns
3166,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d3a02187-c302-4869-af7b-10a95af555ce_size1,church,Cc
3168,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d3a02187-c302-4869-af7b-10a95af555ce_size1,church,Cs
3171,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d3a02187-c302-4869-af7b-10a95af555ce_size1,church,Ac
3175,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d3a02187-c302-4869-af7b-10a95af555ce_size1,church,Sc
3179,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d3a02187-c302-4869-af7b-10a95af555ce_size1,church,As
3180,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d3a02187-c302-4869-af7b-10a95af555ce_size1,church,Ci
3190,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/e2cbf5ed-03ef-452c-88ce-bb8b6c4fda52_size1,church,Ns
3192,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/e2cbf5ed-03ef-452c-88ce-bb8b6c4fda52_size1,church,Cc
3194,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/e2cbf5ed-03ef-452c-88ce-bb8b6c4fda52_size1,church,Cs
3197,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/e2cbf5ed-03ef-452c-88ce-bb8b6c4fda52_size1,church,Ac
3201,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/e2cbf5ed-03ef-452c-88ce-bb8b6c4fda52_size1,church,Sc
3205,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/e2cbf5ed-03ef-452c-88ce-bb8b6c4fda52_size1,church,As
3206,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/e2cbf5ed-03ef-452c-88ce-bb8b6c4fda52_size1,church,Ci
3216,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/3742e4d7-1eb2-4c9b-9ac7-9a05104ca971_size1,church,Ns
3218,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/3742e4d7-1eb2-4c9b-9ac7-9a05104ca971_size1,church,Cc
3220,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/3742e4d7-1eb2-4c9b-9ac7-9a05104ca971_size1,church,Cs
3223,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/3742e4d7-1eb2-4c9b-9ac7-9a05104ca971_size1,church,Ac
3227,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/3742e4d7-1eb2-4c9b-9ac7-9a05104ca971_size1,church,Sc
3231,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/3742e4d7-1eb2-4c9b-9ac7-9a05104ca971_size1,church,As
3232,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/3742e4d7-1eb2-4c9b-9ac7-9a05104ca971_size1,church,Ci
3242,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/009088bf-6558-4424-9a76-5b512463d6dd_size1,church,Ns
3244,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/009088bf-6558-4424-9a76-5b512463d6dd_size1,church,Cc
3246,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/009088bf-6558-4424-9a76-5b512463d6dd_size1,church,Cs
3249,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/009088bf-6558-4424-9a76-5b512463d6dd_size1,church,Ac
3253,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/009088bf-6558-4424-9a76-5b512463d6dd_size1,church,Sc
3257,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/009088bf-6558-4424-9a76-5b512463d6dd_size1,church,As
3258,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/009088bf-6558-4424-9a76-5b512463d6dd_size1,church,Ci
3268,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/cf757d55-a5ca-457d-8172-7db2cccefefd_size1,church,Ns
3270,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/cf757d55-a5ca-457d-8172-7db2cccefefd_size1,church,Cc
3272,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/cf757d55-a5ca-457d-8172-7db2cccefefd_size1,church,Cs
3275,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/cf757d55-a5ca-457d-8172-7db2cccefefd_size1,church,Ac
3279,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/cf757d55-a5ca-457d-8172-7db2cccefefd_size1,church,Sc
3283,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/cf757d55-a5ca-457d-8172-7db2cccefefd_size1,church,As
3284,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/cf757d55-a5ca-457d-8172-7db2cccefefd_size1,church,Ci
3294,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/a8d1d2c9-ad5b-422a-88cc-2d93f43425ac_size1,church,Ns
3296,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/a8d1d2c9-ad5b-422a-88cc-2d93f43425ac_size1,church,Cc
3298,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/a8d1d2c9-ad5b-422a-88cc-2d93f43425ac_size1,church,Cs
3301,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/a8d1d2c9-ad5b-422a-88cc-2d93f43425ac_size1,church,Ac
3305,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/a8d1d2c9-ad5b-422a-88cc-2d93f43425ac_size1,church,Sc
3309,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/a8d1d2c9-ad5b-422a-88cc-2d93f43425ac_size1,church,As
3310,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/a8d1d2c9-ad5b-422a-88cc-2d93f43425ac_size1,church,Ci
3580,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d515a565-f7c0-4ec0-b4c0-4ccd5a5e38a7_size1,church,Ns
3582,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d515a565-f7c0-4ec0-b4c0-4ccd5a5e38a7_size1,church,Cc
3584,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d515a565-f7c0-4ec0-b4c0-4ccd5a5e38a7_size1,church,Cs
3587,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d515a565-f7c0-4ec0-b4c0-4ccd5a5e38a7_size1,church,Ac
3591,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d515a565-f7c0-4ec0-b4c0-4ccd5a5e38a7_size1,church,Sc
3595,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d515a565-f7c0-4ec0-b4c0-4ccd5a5e38a7_size1,church,As
3596,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/d515a565-f7c0-4ec0-b4c0-4ccd5a5e38a7_size1,church,Ci
3606,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5824754a-ce5e-4a01-954a-ea5eabc07db2_size1,church,Ns
3608,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5824754a-ce5e-4a01-954a-ea5eabc07db2_size1,church,Cc
3610,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5824754a-ce5e-4a01-954a-ea5eabc07db2_size1,church,Cs
3613,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5824754a-ce5e-4a01-954a-ea5eabc07db2_size1,church,Ac
3617,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5824754a-ce5e-4a01-954a-ea5eabc07db2_size1,church,Sc
3621,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5824754a-ce5e-4a01-954a-ea5eabc07db2_size1,church,As
3622,Frederic Edwin Church,Olana,1872-1891,https://stor.artstor.org/stor/5824754a-ce5e-4a01-954a-ea5eabc07db2_size1,church,Ci
3632,Frederic Edwin Church,Olana,1870-1891 (creation); 1885 (alteration),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20289598.jpg,church,Ns
3634,Frederic Edwin Church,Olana,1870-1891 (creation); 1885 (alteration),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20289598.jpg,church,Cc
3636,Frederic Edwin Church,Olana,1870-1891 (creation); 1885 (alteration),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20289598.jpg,church,Cs
3639,Frederic Edwin Church,Olana,1870-1891 (creation); 1885 (alteration),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20289598.jpg,church,Ac
3643,Frederic Edwin Church,Olana,1870-1891 (creation); 1885 (alteration),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20289598.jpg,church,Sc
3647,Frederic Edwin Church,Olana,1870-1891 (creation); 1885 (alteration),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20289598.jpg,church,As
3648,Frederic Edwin Church,Olana,1870-1891 (creation); 1885 (alteration),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20289598.jpg,church,Ci
3658,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/e1713803-3d03-4038-9d02-9421df24549a_size1,church,Ns
3660,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/e1713803-3d03-4038-9d02-9421df24549a_size1,church,Cc
3662,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/e1713803-3d03-4038-9d02-9421df24549a_size1,church,Cs
3665,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/e1713803-3d03-4038-9d02-9421df24549a_size1,church,Ac
3669,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/e1713803-3d03-4038-9d02-9421df24549a_size1,church,Sc
3673,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/e1713803-3d03-4038-9d02-9421df24549a_size1,church,As
3674,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/e1713803-3d03-4038-9d02-9421df24549a_size1,church,Ci
3684,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/09965371-77bf-42f8-b9dd-11174ea6190f_size1,church,Ns
3686,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/09965371-77bf-42f8-b9dd-11174ea6190f_size1,church,Cc
3688,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/09965371-77bf-42f8-b9dd-11174ea6190f_size1,church,Cs
3691,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/09965371-77bf-42f8-b9dd-11174ea6190f_size1,church,Ac
3695,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/09965371-77bf-42f8-b9dd-11174ea6190f_size1,church,Sc
3699,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/09965371-77bf-42f8-b9dd-11174ea6190f_size1,church,As
3700,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/09965371-77bf-42f8-b9dd-11174ea6190f_size1,church,Ci
3710,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/8d1d410f-8912-497a-a3c8-54a541ab28c6_size1,church,Ns
3712,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/8d1d410f-8912-497a-a3c8-54a541ab28c6_size1,church,Cc
3714,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/8d1d410f-8912-497a-a3c8-54a541ab28c6_size1,church,Cs
3717,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/8d1d410f-8912-497a-a3c8-54a541ab28c6_size1,church,Ac
3721,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/8d1d410f-8912-497a-a3c8-54a541ab28c6_size1,church,Sc
3725,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/8d1d410f-8912-497a-a3c8-54a541ab28c6_size1,church,As
3726,Frederic Edwin Church,Olana,1870-1891,https://stor.artstor.org/stor/8d1d410f-8912-497a-a3c8-54a541ab28c6_size1,church,Ci
3736,Frederic Edwin Church,Early Autumn,ca. 1865-1866,https://stor.artstor.org/stor/c01587f0-44d6-496d-a969-29f3143ae506_size1,church,Cs
3740,Frederic Edwin Church,Home by the Lake,1852,https://stor.artstor.org/stor/54ae5441-e850-4fd9-aeec-41332e044878_size1,church,Cs
3742,Frederic Edwin Church,Home by the Lake,1852,https://stor.artstor.org/stor/54ae5441-e850-4fd9-aeec-41332e044878_size1,church,Sc
3746,Frederic Edwin Church,Home by the Lake,1852 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20263012.jpg,church,Cs
3748,Frederic Edwin Church,Home by the Lake,1852 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20263012.jpg,church,Sc
3749,Frederic Edwin Church,Tamaca Palms,1854,https://stor.artstor.org/stor/25cd07b5-5436-46cc-a03b-523084d5ef1e_size1,church,Ns
3755,Frederic Edwin Church,Tamaca Palms,1854 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20279169.jpg,church,Ns
3758,Frederic Edwin Church,Niagara Falls by MoonlightMoonlight Landscape,probably 1856,https://stor.artstor.org/stor/aa3ba366-cc18-452d-87a2-d7c2bd7ec4cd_size1,church,Sc
3762,Frederic Edwin Church,"Magdalena River, New Granada, Equador",1853,https://stor.artstor.org/stor/45aaff68-3c4a-4a6b-97f5-04e41a038899_size1,church,Sc
3766,Frederic Edwin Church,Cotopaxi,1855,https://stor.artstor.org/stor/c7665aed-6348-4115-b05f-bcbe352e064a_size1,church,St
3769,Frederic Edwin Church,Cotopaxi,1855,https://stor.artstor.org/stor/c7665aed-6348-4115-b05f-bcbe352e064a_size1,church,Ns
3776,Frederic Edwin Church,Cotopaxi,1855 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20291595.jpg,church,St
3779,Frederic Edwin Church,Cotopaxi,1855 (creation),https://mdxdv.artstor.org/thumb/imgstor/size1/sslps/ucb/20291595.jpg,church,Ns
3781,Frederic Edwin Church,Cotopaxi,1855 (creation),https://stor.artstor.org/stor/2a8a1e16-b8f4-49de-99f5-49de0d6f14ab_size1,church,St
3784,Frederic Edwin Church,Cotopaxi,1855 (creation),https://stor.artstor.org/stor/2a8a1e16-b8f4-49de-99f5-49de0d6f14ab_size1,church,Ns
3786,Frederic Edwin Church,Cotopaxi,1855,https://stor.artstor.org/stor/1299d5ef-9974-406c-86c0-b917a83b9a3e_size1,church,St
3789,Frederic Edwin Church,Cotopaxi,1855,https://stor.artstor.org/stor/1299d5ef-9974-406c-86c0-b917a83b9a3e_size1,church,Ns
3791,Frederic Edwin Church,Icebergs,1863,https://stor.artstor.org/stor/6b2bfc80-9944-4c22-84b8-84836c81f618_size1,church,Ns
3795,Frederic Edwin Church,Landscape with Two Trees,1864,https://stor.artstor.org/stor/351bdcb5-2e99-4221-9041-c794478c86dc_size1,church,Ns
3799,Frederic Edwin Church,Pinchincha Bridge at San Luis Rey,1867,https://stor.artstor.org/stor/7384d302-2b84-4969-b6fd-0e9221d3f682_size1,church,St
